contextID,citationID,clean__citation_context,UTILIZE_LABELS,USAGE_LABELS
203004524,241115624,"y, the collector returns it to the pool of free blocks. 5.1.2 generational mark-compact we implemented a mark-compact generational collector (msc), based on the threaded algorithm described by martin . threaded compaction does not require any additional space in the heap, except when handling internal pointers. while this is not a problem for java objects, since java does not allow internal pointe",UTILIZE,USE
27656413,28368433,"ng text) classifier 10 as the classification algorithm in our passage detection approach. fact is a statistical text classifier that uses a feature selection algorithm called ambiguity measure (am) . formally, ambiguity measure (am) is defined as the probability that a term falls into a particular figure 1: block diagram of passage detection method figure 2: algorithm for passage detection input",NOTUTILIZE,MENTION
86624032,83383914,"ying the independent components for w1,w2,...,wk. the independent components are found using a clique finding algorithm applied to gind. several sequence level optimization have also been proposed in . in the subsequent discussion we will focus mainly on an enumeration level optimization. na vly enumerating all possible n k sequences of words and finding a sequence with the best score, as outlined",NOTUTILIZE,MENTION
17391219,18560435,"es. is the standard deviation of the mse 4.2 shape-from-shading experiment we use an algorithm proposed and implemented by tsai and shah 16 . the code and image data are available on the web , and therefore the results are invariant to any implementation or data set choices. for the tests, we use two real photos, lenna and mask. figure 6 shows the result of the experiment. the initial rec",NOTUTILIZE,NOTALGO
69559803,68446267,"ur parameterization is y 0.001 for all three auxiliary functions. we extend the fits up to values where the four schemes yield sizable rates exploitable in phenomenological studies (see, e.g., ref. ). typically, for the dl and cl algorithms these are around y 0.06(0.03) for a and b(c), whereas for ar0 and ar1 a common value to the three function is y 0.1. the values of the coefficients kn, w",NOTUTILIZE,NOTALGO
2193856,2321450,"of regions using the split algorithm. 2. the bottom-up approach 5, 15 begins with an over-partition of the image and decreases the number of regions using the merge algorithm. 3. the mixed approach introduced by pavlidis and horowitz 19, 20 modifies the partition combining the split and merge algorithms. the region-based methods require different information about regions: the set of pixels c",NOTUTILIZE,MENTION
2423210,2557552,"ain. 18 denes a method to initialize parameter priors for bns of discrete variables with multinomial distributions based on a set of assumptions. a similar method is extended to continuous case in . 4.3 em algorithm for parameter learning in the case of incomplete data in the case of incomplete data, the factorization property of the bn cannot be used to compute the data likelihood. the likelih",NOTUTILIZE,MENTION
12570159,13471044,"tion and and are one. as a result, whenever local static cache is available, the algorithm always makes use of it to the fullest. iv. simulation we use simulations conducted in ns-2 version 2.1b2 to evaluate the effectiveness of the various techniques for streaming media. helpers can be configured to perform proxy caching, hierarchical caching, or dynamic cooperative caching, using any combin",UTILIZE,USE
31136833,31804689,"of non-overlapping occurrences of in s can be found in time o(n), by using a linear time string matching algorithm to find all occurrences of in s, e.g. the algorithm by knuth, morris, and pratt , and then in a greedy fashion from left-to-right compute the maximal number of non-overlapping occurrences. apostolico and preparata in 3 described a data structure for the string statistics proble",NOTUTILIZE,MENTION
44018035,42753803,"2k. the arguments for the 3-torsion case are almost completely the same. the exponents for a are different, of course. we take a0 3k , a1 4 and a2 2. as before we use the algorithm of randell to compute the homology of the brieskorn manifold k. this time we get h1(k) z3k. formula (4.2) shows that h2(a) z3 3k. again, using the arguments from section 2.2 we can split off a part of the",UTILIZE,USE
